"Valgsted Id";"KommuneNr";"Kreds Nr";"Storkreds Nr";"Landsdels Nr";"Valgsted navn";"Kommune navn";"Kreds navn";"Storkreds navn";"Landsdels navn";"Valgsted start";"Valgsted stop"
"741001";"741";"70";"8";"3";"Tranebjerg";"Samsø";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"741002";"741";"70";"8";"3";"Nordby";"Samsø";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"746001";"746";"70";"8";"3";"Ejer Bavnehøj";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746002";"746";"70";"8";"3";"Galten";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746003";"746";"70";"8";"3";"Gl. Rye";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746004";"746";"70";"8";"3";"Hørning";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746005";"746";"70";"8";"3";"Låsby";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746006";"746";"70";"8";"3";"Morten Børup";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746007";"746";"70";"8";"3";"Niels Ebbesen";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746008";"746";"70";"8";"3";"Ry";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746009";"746";"70";"8";"3";"Skovby";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746010";"746";"70";"8";"3";"Stilling";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746011";"746";"70";"8";"3";"Stjær";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"746012";"746";"70";"8";"3";"Virring";"Skanderborg";"9. Skanderborg";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"751001";"751";"62";"8";"3";"Frederiksbjerghallerne";"Århus";"1. Århus Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751002";"751";"62";"8";"3";"Sundh.- & Kulturc. Fr.bjerg/La";"Århus";"1. Århus Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751003";"751";"62";"8";"3";"Rundhøjhallen, Holme";"Århus";"1. Århus Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751004";"751";"62";"8";"3";"Kragelundskolen, Højbjerg";"Århus";"1. Århus Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751006";"751";"62";"8";"3";"Tranbjerg Skole";"Århus";"1. Århus Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751007";"751";"63";"8";"3";"Rosenvangskolen, Viby";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751008";"751";"63";"8";"3";"Viby Hallen";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751009";"751";"62";"8";"3";"Beder Skole";"Århus";"1. Århus Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751010";"751";"65";"8";"3";"DOKK1";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20171120";"99991231"
"751011";"751";"62";"8";"3";"Malling Skole";"Århus";"1. Århus Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751012";"751";"62";"8";"3";"Mårslet Skole";"Århus";"1. Århus Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751013";"751";"62";"8";"3";"Solbjergskolen";"Århus";"1. Århus Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751014";"751";"65";"8";"3";"Generationernes Hus, Aarhus Ø";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"751016";"751";"63";"8";"3";"Ormslev Præstegård";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"751018";"751";"63";"8";"3";"Hasselager Hallen";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751019";"751";"63";"8";"3";"Højvangskolen, Stavtrup";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751020";"751";"65";"8";"3";"Folkestedet, Carl Blochs Gade";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"751021";"751";"65";"8";"3";"Rådhushallen";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751022";"751";"64";"8";"3";"Gammelgårdskolen, Åbyhøj";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751023";"751";"64";"8";"3";"Hasle Skole";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751024";"751";"63";"8";"3";"Brabrand Hallen";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751025";"751";"63";"8";"3";"Globus 1";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751026";"751";"63";"8";"3";"Skjoldhøjskolen";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751027";"751";"64";"8";"3";"Via University, Ceresbyen";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751028";"751";"63";"8";"3";"TST Aktiv-Center, Tilst";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751030";"751";"63";"8";"3";"Næshøjhallen";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751031";"751";"63";"8";"3";"Borum Forsamlingshus";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751033";"751";"63";"8";"3";"Sabro-Korsvejskolen, Sabro";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751041";"751";"65";"8";"3";"Samsøgades Skole";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751042";"751";"64";"8";"3";"Skovvangskolen";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751043";"751";"64";"8";"3";"Møllevangskolen";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751044";"751";"64";"8";"3";"Lisbjergskolen";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751045";"751";"65";"8";"3";"Bellevuehallerne";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751047";"751";"64";"8";"3";"Lystrup Hallen";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751048";"751";"65";"8";"3";"Viruphuset";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751049";"751";"65";"8";"3";"Sølystskolen, Egå";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751050";"751";"65";"8";"3";"Skæring Skole";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751051";"751";"65";"8";"3";"Skødstrup Hallen";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751053";"751";"64";"8";"3";"Bjørnshøjcentret, Trige";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751055";"751";"64";"8";"3";"Spørring Fælleshus";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751056";"751";"64";"8";"3";"Hårup Hallen";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751061";"751";"65";"8";"3";"Vejlby-Risskov Hallen";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751062";"751";"63";"8";"3";"Søndervangskolen, Viby J";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751063";"751";"64";"8";"3";"Folkesundhed Aarhus, Frydenlun";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"751064";"751";"63";"8";"3";"Åby Hallen";"Århus";"2. Århus Vest";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751065";"751";"65";"8";"3";"Ellevangskolen, Risskov";"Århus";"4. Århus Øst";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"751066";"751";"62";"8";"3";"Skåde Skole";"Århus";"1. Århus Syd";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751067";"751";"64";"8";"3";"Katrinebjergskolen";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"751068";"751";"64";"8";"3";"Vorrevangskolen";"Århus";"3. Århus Nord";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"756001";"756";"79";"9";"3";"Ejstrup";"Ikast-Brande";"7. Ikast";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"756002";"756";"79";"9";"3";"Gludsted";"Ikast-Brande";"7. Ikast";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"756003";"756";"79";"9";"3";"Nørre Snede";"Ikast-Brande";"7. Ikast";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"756004";"756";"79";"9";"3";"Klovborg";"Ikast-Brande";"7. Ikast";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"756005";"756";"79";"9";"3";"Brande";"Ikast-Brande";"7. Ikast";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20221002";"99991231"
"756006";"756";"79";"9";"3";"Blåhøj";"Ikast-Brande";"7. Ikast";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"756007";"756";"79";"9";"3";"Ikast";"Ikast-Brande";"7. Ikast";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"756008";"756";"79";"9";"3";"Isenvad";"Ikast-Brande";"7. Ikast";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"756009";"756";"79";"9";"3";"Bording";"Ikast-Brande";"7. Ikast";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"756010";"756";"79";"9";"3";"Engesvang";"Ikast-Brande";"7. Ikast";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20190511";"99991231"
"760001";"760";"83";"9";"3";"Tarm";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"760002";"760";"83";"9";"3";"Holmsland";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760003";"760";"83";"9";"3";"Hoven";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760005";"760";"83";"9";"3";"Lyne";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760008";"760";"83";"9";"3";"Bork";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"760009";"760";"83";"9";"3";"Lønborg";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"760010";"760";"83";"9";"3";"Hvide Sande";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760012";"760";"83";"9";"3";"Velling";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760013";"760";"83";"9";"3";"Ølstrup";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760014";"760";"83";"9";"3";"Ringkøbing";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"760016";"760";"83";"9";"3";"Hee";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760019";"760";"83";"9";"3";"Stadil";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760020";"760";"83";"9";"3";"Højmark";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760021";"760";"83";"9";"3";"Lem";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760022";"760";"83";"9";"3";"Tim";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760024";"760";"83";"9";"3";"Skjern";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760025";"760";"83";"9";"3";"Borris";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760026";"760";"83";"9";"3";"Faster";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760027";"760";"83";"9";"3";"Rækker Mølle";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"760028";"760";"83";"9";"3";"Stauning";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760030";"760";"83";"9";"3";"Videbæk";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760031";"760";"83";"9";"3";"Nr.Vium";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760032";"760";"83";"9";"3";"Troldhede";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"760033";"760";"83";"9";"3";"Vorgod-Barde";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"760035";"760";"83";"9";"3";"Spjald";"Ringkøbing-Skjern";"11. Ringkøbing";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766001";"766";"72";"8";"3";"Hedensted, St.Dalby Og Urlev";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"766002";"766";"72";"8";"3";"Løsning Sogn";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766003";"766";"72";"8";"3";"Ø. Snede Sogn";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766004";"766";"72";"8";"3";"Daugård Og Ørum Sogne";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766005";"766";"72";"8";"3";"Korning Sogn";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766006";"766";"72";"8";"3";"Ølsted Og Eriknauer-Området";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766007";"766";"72";"8";"3";"Juelsminde/Klakring";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"766008";"766";"72";"8";"3";"As";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766010";"766";"72";"8";"3";"Barrit";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766011";"766";"72";"8";"3";"Bjerre";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766012";"766";"72";"8";"3";"Hornsyld";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766013";"766";"72";"8";"3";"Stouby";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766014";"766";"72";"8";"3";"Rårup";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766015";"766";"72";"8";"3";"Glud";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766016";"766";"72";"8";"3";"Hjarnø";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766017";"766";"72";"8";"3";"Rask Mølle";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766018";"766";"72";"8";"3";"Hvirring";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766019";"766";"72";"8";"3";"Hornborg";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766020";"766";"72";"8";"3";"Lindved";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766021";"766";"72";"8";"3";"Tørring";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766022";"766";"72";"8";"3";"Uldum";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766023";"766";"72";"8";"3";"Aale";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766024";"766";"72";"8";"3";"Ølholm";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"766025";"766";"72";"8";"3";"Hjortsvang";"Hedensted";"11. Hedensted";"Østjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"773001";"773";"87";"10";"3";"Nordmors";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"773002";"773";"87";"10";"3";"Midtmors";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"773003";"773";"87";"10";"3";"Sydmors";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"773004";"773";"87";"10";"3";"Sydvestmors";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"773005";"773";"87";"10";"3";"Nykøbing";"Morsø";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"779001";"779";"74";"9";"3";"Aakjær";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779002";"779";"74";"9";"3";"Skivehus";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779003";"779";"74";"9";"3";"Brårup";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779004";"779";"74";"9";"3";"Højslev";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779005";"779";"74";"9";"3";"Ørslevkloster";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779006";"779";"74";"9";"3";"Rønbjerg";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779007";"779";"74";"9";"3";"Hem";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779008";"779";"74";"9";"3";"Lihme";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779009";"779";"74";"9";"3";"Oddense - Otting";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779010";"779";"74";"9";"3";"Rødding";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779011";"779";"74";"9";"3";"Glyngøre";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779012";"779";"74";"9";"3";"Durup";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779013";"779";"74";"9";"3";"Roslev";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779014";"779";"74";"9";"3";"Jebjerg-Lyby";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20150101";"99991231"
"779015";"779";"74";"9";"3";"Balling";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"779016";"779";"74";"9";"3";"Breum";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20150101";"99991231"
"779017";"779";"74";"9";"3";"Håsum-Ramsing";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"779018";"779";"74";"9";"3";"Selde";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20110101";"99991231"
"779019";"779";"74";"9";"3";"Lem-Vejby";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20150601";"99991231"
"779020";"779";"74";"9";"3";"Fur";"Skive";"2. Skive";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"787001";"787";"87";"10";"3";"Thisted";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787002";"787";"87";"10";"3";"Snedsted";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787003";"787";"87";"10";"3";"Hurup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787004";"787";"87";"10";"3";"Hanstholm";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787005";"787";"87";"10";"3";"Sjørring";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787006";"787";"87";"10";"3";"Vesløs";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787007";"787";"87";"10";"3";"Vestervig";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787008";"787";"87";"10";"3";"Bedsted";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787009";"787";"87";"10";"3";"Nors";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787010";"787";"87";"10";"3";"Frøstrup";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787011";"787";"87";"10";"3";"Vorupør";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787012";"787";"87";"10";"3";"Koldby";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787013";"787";"87";"10";"3";"Østerild";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787014";"787";"87";"10";"3";"Sennels";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"787015";"787";"87";"10";"3";"Klitmøller";"Thisted";"4. Thisted";"Nordjyllands Storkreds";"Midtjylland-Nordjylland";"20220531";"99991231"
"791001";"791";"75";"9";"3";"Frederiks";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20070101";"99991231"
"791002";"791";"75";"9";"3";"Hald Ege";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791003";"791";"75";"9";"3";"Karup";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791004";"791";"75";"9";"3";"Løgstrup";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791005";"791";"75";"9";"3";"Mønsted";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791006";"791";"75";"9";"3";"Stoholm";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791007";"791";"75";"9";"3";"Vridsted";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791008";"791";"75";"9";"3";"Viborg";"Viborg";"3. Viborg Vest";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
"791009";"791";"76";"9";"3";"Bjerringbro Nord";"Viborg";"4. Viborg Øst";"Vestjyllands Storkreds";"Midtjylland-Nordjylland";"20090701";"99991231"
