Gruppe,ValgstedId,KredsNr,StorKredsNr,LandsdelsNr,total_population,Danmark,Nordiske lande,Tyrkiet,Tidligere Jugoslavien,Gamle EU-lande,Nye EU-lande,Øvrige Europa,Afrika,Nordamerika,Syd- og Mellemamerika,Asien og Oceanien,Uoplyst,households_share_income_under100k,households_share_income_100-149.9k,households_share_income_150-199.9k,households_share_income_200-299.9k,households_share_income_300-399.9k,households_share_income_400-499.9k,households_share_income_500-749.9k,households_share_income_750-k,total_households,share_households_1car,share_households_2pluscar,share_households_nocar
157006,157006,13,2,1,8180.0,7316.0,115.0,1.0,9.0,251.0,42.0,40.0,18.0,54.0,12.0,230.0,92.0,0.02229944975383724,0.009556907037358819,0.029539530842745437,0.10802200984651028,0.08543295684911671,0.07471763683753258,0.1520417028670721,0.5183898059658268,3453.0,0.20532869968143644,0.5690703735881842,0.2331306110628439
157007,157007,13,2,1,8759.0,7507.0,158.0,12.0,20.0,361.0,76.0,33.0,46.0,86.0,32.0,272.0,156.0,0.027297771099423992,0.01252191334835963,0.03631354871024293,0.12546957175056347,0.10017530678687704,0.0881542699724518,0.1720510894064613,0.4380165289256198,3993.0,0.19709491610318056,0.4840971700475833,0.3338342098672677
157008,157008,13,2,1,6451.0,5578.0,105.0,7.0,5.0,256.0,141.0,33.0,18.0,46.0,21.0,155.0,86.0,0.023895253682487724,0.012111292962356792,0.040589198036006545,0.13911620294599017,0.1276595744680851,0.09492635024549918,0.17643207855973814,0.3852700490998363,3055.0,0.22945990180032733,0.46612111292962355,0.31456628477905074
157009,157009,13,2,1,7631.0,6684.0,94.0,5.0,4.0,182.0,120.0,30.0,43.0,43.0,23.0,297.0,106.0,0.028867273297772198,0.021336680263570756,0.038280514590524006,0.10636962660809539,0.09475996234703483,0.06777533730781299,0.15029808597427047,0.4923125196109194,3187.0,0.19359899592092877,0.5698148729212426,0.2447442736115469
157010,157010,13,2,1,6844.0,5844.0,114.0,6.0,12.0,227.0,129.0,49.0,37.0,33.0,34.0,234.0,125.0,0.0210896309314587,0.01757469244288225,0.04862331575864089,0.16725248974809606,0.13591095489162272,0.09080257762155829,0.1754540128881078,0.3432923257176333,3414.0,0.22437024018746338,0.4153485647334505,0.37141183362624486
159001,159001,15,2,1,7226.500000000001,6303.19,66.90999999999998,18.200000000000006,43.05,169.11999999999998,125.17999999999995,22.010000000000005,23.930000000000003,15.310000000000002,29.640000000000004,304.8399999999999,105.12,0.01950619200832694,0.015385853985341603,0.04230750430579636,0.18543821361925544,0.14835229608927306,0.10631794747934799,0.16648408364890005,0.3162079088637586,3477.87,0.17637231983944196,0.4324169678567629,0.39835013959693727
159002,159002,15,2,1,8785.0,7532.0,88.0,26.0,73.0,169.0,190.0,21.0,45.0,30.0,34.0,494.0,83.0,0.024362477231329692,0.022996357012750455,0.05623861566484517,0.20810564663023678,0.15687613843351547,0.12135701275045538,0.17759562841530055,0.23246812386156648,4392.0,0.18829690346083788,0.39162112932604737,0.4335154826958106
159003,159003,15,2,1,8907.0,7786.0,123.0,52.0,68.0,134.0,180.0,11.0,43.0,9.0,17.0,411.0,73.0,0.023933402705515087,0.022372528616024973,0.041103017689906346,0.1914672216441207,0.12304890738813735,0.10483870967741936,0.17429760665972946,0.3189386056191467,3844.0,0.136576482830385,0.5361602497398543,0.3379292403746098
159004,159004,15,2,1,9928.0,8327.0,82.0,126.0,64.0,156.0,178.0,14.0,204.0,28.0,14.0,570.0,165.0,0.011347517730496455,0.016548463356973995,0.03687943262411347,0.1900709219858156,0.1557919621749409,0.1182033096926714,0.18392434988179668,0.2872340425531915,4230.0,0.150354609929078,0.4933806146572104,0.3591016548463357
159005,159005,15,2,1,10135.0,8273.0,97.0,66.0,140.0,270.0,382.0,25.0,107.0,11.0,57.0,574.0,133.0,0.012466001813236628,0.012692656391659111,0.03694469628286491,0.19242973708068903,0.15208522212148684,0.11491387126019946,0.19401631912964643,0.28445149592021757,4412.0,0.16387126019945603,0.4811876699909338,0.3621940163191296
159006,159006,15,2,1,8419.0,7788.0,57.0,18.0,27.0,167.0,90.0,14.0,14.0,16.0,22.0,142.0,64.0,0.09006867406233492,0.05150554675118859,0.051769677760169046,0.12123613312202852,0.10327522451135764,0.07025884838880085,0.13549920760697307,0.3763866877971474,3786.0,0.12625462229265716,0.5158478605388273,0.3642366613840465
159007,159007,15,2,1,5565.0,4938.0,54.0,19.0,13.0,111.0,114.0,15.0,32.0,11.0,28.0,173.0,57.0,0.03128533735393894,0.020354315868827744,0.046362608367885416,0.18620429702223898,0.13192612137203166,0.10026385224274406,0.1752732755371278,0.3083301922352054,2653.0,0.1662269129287599,0.43535620052770446,0.4044477949491142
159008,159008,15,2,1,6292.0,5535.0,51.0,8.0,23.0,111.0,154.0,2.0,31.0,6.0,36.0,263.0,72.0,0.012556679455877224,0.013951866062085804,0.03767003836763167,0.18590861527729333,0.14579700034879664,0.11649808161841646,0.18590861527729333,0.3017091035926055,2867.0,0.1607952563655389,0.49912800837111965,0.3460062783397279
159009,159009,15,2,1,4816.5,3420.8099999999995,55.090000000000025,115.80000000000003,134.95,129.88,141.82000000000002,5.99,72.07000000000001,7.6899999999999995,10.36,619.16,102.88000000000001,0.015041418760878346,0.020691925211831653,0.04980225721025569,0.1995232229331764,0.15861814445946149,0.10335489469510704,0.1805319355852239,0.27243620114406547,2005.13,0.14841930448399854,0.48231785470268757,0.3713425064709021
161001,161001,20,2,1,3393.0,3123.0,27.0,23.0,22.0,35.0,35.0,3.0,16.0,3.0,3.0,78.0,25.0,0.005511811023622047,0.007874015748031496,0.025196850393700787,0.10551181102362205,0.09606299212598425,0.09133858267716535,0.18346456692913385,0.48503937007874015,1270.0,0.11811023622047244,0.721259842519685,0.16299212598425197
161002,161002,20,2,1,3584.0,2961.0,30.0,35.0,14.0,55.0,112.0,10.0,17.0,8.0,7.0,280.0,55.0,0.01791044776119403,0.025671641791044777,0.05791044776119403,0.19164179104477613,0.15761194029850747,0.11402985074626866,0.16298507462686568,0.27223880597014927,1675.0,0.16656716417910447,0.42208955223880595,0.4173134328358209
161003,161003,20,2,1,5979.0,5046.0,41.0,53.0,48.0,79.0,249.0,27.0,40.0,12.0,16.0,286.0,82.0,0.020489094514210177,0.014871116986120292,0.05717118307997356,0.20819563780568406,0.1774619960343688,0.1361533377395902,0.19233311302048908,0.19332452081956378,3026.0,0.19464639788499669,0.39193654990085924,0.4193654990085922
161004,161004,20,2,1,4391.0,3552.0,21.0,145.0,73.0,36.0,138.0,12.0,74.0,4.0,4.0,235.0,97.0,0.016907216494845362,0.0288659793814433,0.058969072164948455,0.302680412371134,0.21237113402061855,0.12824742268041237,0.15711340206185567,0.09484536082474226,2425.0,0.18762886597938144,0.3249484536082474,0.49030927835051547
161005,161005,20,2,1,2005.0,1906.0,12.0,10.0,3.0,16.0,22.0,3.0,1.0,4.0,2.0,17.0,9.0,0.003989361702127659,0.010638297872340425,0.017287234042553192,0.05053191489361702,0.07180851063829788,0.08909574468085106,0.16622340425531915,0.5904255319148937,752.0,0.1077127659574468,0.8111702127659575,0.08377659574468085
161006,161006,20,2,1,4072.0,3752.0,24.0,65.0,22.0,27.0,31.0,1.0,7.0,2.0,1.0,95.0,45.0,0.015810276679841896,0.012987012987012988,0.04291360813099943,0.18351214003387917,0.13099943534726144,0.11857707509881422,0.1919819311123659,0.30321852060982496,1771.0,0.1603613777526821,0.5629587803500847,0.2789384528514963
163001,163001,16,2,1,10802.0,9178.0,80.0,126.0,203.0,142.0,235.0,26.0,92.0,17.0,23.0,525.0,155.0,0.019822541060977913,0.026618840853313196,0.04228808759675288,0.23919199546913347,0.1706626392297527,0.12233339626203511,0.17972437228619972,0.199358127241835,5297.0,0.16820841986029827,0.3972059656409288,0.4393052671323391
163002,163002,16,2,1,8892.0,8328.0,48.0,31.0,77.0,95.0,53.0,19.0,23.0,7.0,15.0,137.0,59.0,0.002796420581655481,0.002796420581655481,0.018456375838926176,0.1115771812080537,0.1395413870246085,0.09563758389261745,0.1982662192393736,0.43092841163310963,3576.0,0.13115212527964207,0.6940715883668904,0.1767337807606264
163003,163003,16,2,1,9604.0,8575.0,64.0,209.0,150.0,68.0,76.0,17.0,39.0,17.0,9.0,226.0,154.0,0.040807371654234315,0.03400614304519526,0.06296621325142607,0.1961386573058359,0.14896884598508117,0.10289600702062308,0.18187801667397982,0.2323387450636244,4558.0,0.15401491882404564,0.4569986836331724,0.39293549802544975
165001,165001,19,2,1,5784.0,5291.0,40.0,32.0,15.0,74.0,101.0,8.0,23.0,8.0,5.0,145.0,42.0,0.09541595925297114,0.08285229202037352,0.0869269949066214,0.1497453310696095,0.10254668930390493,0.08013582342954159,0.16570458404074703,0.2366723259762309,2945.0,0.1439728353140917,0.40271646859083193,0.4597623089983022
165002,165002,19,2,1,4706.0,4151.0,44.0,180.0,16.0,57.0,65.0,3.0,17.0,6.0,7.0,116.0,44.0,0.014042126379137413,0.015045135406218655,0.030591775325977934,0.14744232698094284,0.15446339017051153,0.1283851554663992,0.20511534603811435,0.3049147442326981,1994.0,0.15646940822467403,0.567703109327984,0.279839518555667
165003,165003,19,2,1,5121.0,3994.0,41.0,358.0,30.0,100.0,117.0,6.0,58.0,7.0,19.0,279.0,112.0,0.009845890410958904,0.016695205479452056,0.052226027397260275,0.3056506849315068,0.1780821917808219,0.08818493150684932,0.15881849315068494,0.19049657534246575,2336.0,0.16738013698630136,0.386986301369863,0.4482020547945205
165004,165004,19,2,1,5523.0,4391.0,50.0,258.0,57.0,108.0,177.0,2.0,93.0,5.0,8.0,283.0,91.0,0.05168363351605325,0.04111198120595145,0.0485512920908379,0.2274862960062647,0.17423649177760375,0.13625685199686766,0.19303054032889586,0.12764291307752546,2554.0,0.11707126076742365,0.37470634299138605,0.5352388410336727
165005,165005,19,2,1,6992.0,5899.0,74.0,332.0,25.0,132.0,32.0,2.0,28.0,6.0,12.0,326.0,124.0,0.003439052350019106,0.004967520061138708,0.023691249522353842,0.13565150936186474,0.13832632785632404,0.12380588460068781,0.23079862437905999,0.3393198318685518,2617.0,0.14864348490638135,0.5968666411922048,0.25525410775697366
167001,167001,17,2,1,5981.0,5062.0,56.0,20.0,12.0,129.0,237.0,8.0,13.0,8.0,10.0,363.0,63.0,0.05437756497948017,0.046511627906976744,0.06976744186046512,0.14500683994528044,0.14671682626538987,0.11867305061559508,0.14808481532147744,0.2708618331053352,2924.0,0.16039671682626538,0.39808481532147744,0.4582763337893297
167002,167002,17,2,1,4617.0,4000.0,52.0,23.0,36.0,73.0,125.0,7.0,13.0,6.0,15.0,214.0,53.0,0.02076749435665914,0.01851015801354402,0.054627539503386,0.1981941309255079,0.14808126410835215,0.12279909706546276,0.19909706546275396,0.23792325056433408,2215.0,0.17020316027088037,0.43160270880361173,0.40090293453724607
167003,167003,17,2,1,6148.0,5535.0,47.0,63.0,28.0,62.0,82.0,6.0,23.0,4.0,8.0,204.0,86.0,0.045247395833333336,0.040364583333333336,0.056966145833333336,0.24837239583333334,0.15364583333333334,0.1064453125,0.15462239583333334,0.1943359375,3072.0,0.13053385416666666,0.3818359375,0.4951171875
167004,167004,17,2,1,6433.0,5959.0,40.0,19.0,28.0,71.0,66.0,6.0,29.0,6.0,11.0,130.0,68.0,0.008075842696629214,0.01580056179775281,0.04459269662921348,0.20926966292134833,0.168188202247191,0.09866573033707865,0.15589887640449437,0.29950842696629215,2848.0,0.144311797752809,0.49719101123595505,0.35990168539325845
167005,167005,17,2,1,7370.0,6507.0,62.0,27.0,45.0,119.0,162.0,13.0,16.0,11.0,14.0,322.0,72.0,0.008609271523178808,0.008609271523178808,0.0423841059602649,0.11887417218543046,0.12980132450331125,0.11357615894039735,0.20033112582781457,0.37781456953642384,3020.0,0.15033112582781458,0.5758278145695365,0.2781456953642384
167006,167006,17,2,1,7255.0,6629.0,32.0,71.0,38.0,101.0,78.0,9.0,30.0,2.0,9.0,174.0,82.0,0.008729680915111379,0.017760385310054184,0.042745334136062615,0.24413004214328718,0.15201685731487055,0.10656231186032511,0.14720048163756774,0.28085490668272123,3322.0,0.13305237808549067,0.48705599036724867,0.3810957254665864
167007,167007,17,2,1,8722.0,7649.0,77.0,151.0,94.0,137.0,145.0,15.0,28.0,15.0,6.0,288.0,117.0,0.00645557946510913,0.006762988011066708,0.027974177682139563,0.1414079311404857,0.10943744236089763,0.10359667998770365,0.19704887795880727,0.40731632339379037,3253.0,0.11988933292345527,0.659391331079004,0.22225637872732862
167008,167008,17,2,1,7645.0,6200.0,56.0,467.0,55.0,93.0,161.0,21.0,74.0,10.0,13.0,352.0,143.0,0.02001212856276531,0.013947847180109158,0.043662825955124315,0.17707701637355974,0.16828380836870832,0.14372346876895087,0.22437841115827775,0.20891449363250456,3298.0,0.14523953911461493,0.46664645239539115,0.389630078835658
169001,169001,19,2,1,4513.0,2567.0,41.0,442.0,35.0,108.0,538.0,9.0,156.0,4.0,2.0,490.0,121.0,0.01984732824427481,0.036132315521628496,0.07633587786259542,0.1969465648854962,0.19033078880407125,0.13994910941475827,0.18931297709923664,0.15114503816793892,1965.0,0.19338422391857507,0.3826972010178117,0.4300254452926209
169002,169002,19,2,1,4950.0,4142.0,45.0,180.0,34.0,51.0,203.0,4.0,40.0,9.0,9.0,142.0,91.0,0.013659915214319359,0.012717852096090438,0.04945831370701837,0.17145548751766368,0.15261422515308526,0.12246820536975978,0.18841262364578426,0.28921337729627883,2123.0,0.16815826660386246,0.5393311351860575,0.2986340084785681
169004,169004,19,2,1,6055.0,5459.0,42.0,139.0,16.0,62.0,72.0,7.0,29.0,8.0,3.0,151.0,67.0,0.004206983592763988,0.005889777029869584,0.027345393352965923,0.1405132519983172,0.13041649137568365,0.11863693731594446,0.19225915018931425,0.38073201514514093,2377.0,0.14135464871687,0.6596550273453934,0.19899032393773664
169006,169006,19,2,1,7797.0,5176.0,78.0,479.0,88.0,174.0,557.0,23.0,133.0,10.0,16.0,867.0,196.0,0.014460154241645245,0.015745501285347043,0.05430591259640103,0.19248071979434447,0.16516709511568123,0.11407455012853471,0.20661953727506427,0.23714652956298202,3112.0,0.157133676092545,0.4633676092544987,0.38431876606683807
169007,169007,19,2,1,7217.0,6328.0,47.0,143.0,28.0,87.0,174.0,7.0,28.0,10.0,3.0,275.0,87.0,0.007945850500294291,0.014714537963507945,0.047086521483225424,0.19540906415538553,0.15744555620953501,0.14008240141259565,0.20453207769276044,0.2327839905826957,3398.0,0.18864037669217187,0.48793407886992346,0.32842848734549734
169008,169008,19,2,1,4597.0,3819.0,41.0,116.0,35.0,70.0,156.0,20.0,55.0,7.0,3.0,208.0,67.0,0.014194139194139194,0.013278388278388278,0.04212454212454213,0.23809523809523808,0.18452380952380953,0.13873626373626374,0.20375457875457875,0.1652930402930403,2184.0,0.17124542124542125,0.4033882783882784,0.429029304029304
169009,169009,19,2,1,2601.0,2419.0,11.0,19.0,9.0,25.0,66.0,6.0,3.0,4.0,0.0,19.0,20.0,0.013197969543147208,0.005076142131979695,0.03553299492385787,0.11269035532994924,0.08020304568527918,0.07411167512690356,0.18984771573604062,0.48934010152284263,985.0,0.16040609137055836,0.7238578680203046,0.11878172588832488
169010,169010,19,2,1,7036.0,5642.0,46.0,427.0,49.0,80.0,285.0,13.0,51.0,3.0,6.0,298.0,136.0,0.010050251256281407,0.019382627422828428,0.036970567121320894,0.16223977027997127,0.12634601579325197,0.1094759511844939,0.20782483847810482,0.32770997846374733,2786.0,0.13603732950466618,0.5976310122038765,0.26884422110552764
169012,169012,19,2,1,5842.0,5309.0,23.0,54.0,2.0,64.0,190.0,7.0,17.0,6.0,7.0,125.0,38.0,0.003911342894393742,0.004345936549326379,0.03954802259887006,0.11647109952194698,0.11125597566275533,0.10951760104302477,0.21077792264232942,0.4041720990873533,2301.0,0.16123424598000868,0.68535419382877,0.15514993481095177
169013,169013,19,2,1,932.0,880.0,4.0,0.0,3.0,11.0,16.0,0.0,0.0,3.0,1.0,9.0,5.0,0.008982035928143712,0.0029940119760479044,0.02694610778443114,0.04790419161676647,0.08682634730538923,0.0688622754491018,0.15868263473053892,0.5988023952095808,334.0,0.15568862275449102,0.8053892215568862,0.041916167664670656
173001,173001,14,2,1,6687.0,5792.0,61.0,7.0,54.0,178.0,113.0,34.0,25.0,20.0,28.0,290.0,85.0,0.02498580352072686,0.020442930153321975,0.055650198750709826,0.1746166950596252,0.15502555366269166,0.12294151050539466,0.19335604770017037,0.25298126064735943,3522.0,0.21862578080636003,0.34497444633730834,0.444633730834753
173002,173002,14,2,1,6690.0,5381.0,49.0,26.0,32.0,237.0,130.0,27.0,66.0,31.0,37.0,561.0,113.0,0.06072992700729927,0.03737226277372263,0.061313868613138686,0.24613138686131386,0.15708029197080292,0.09927007299270073,0.14481751824817518,0.1932846715328467,3425.0,0.16963503649635037,0.3381021897810219,0.6067153284671533
173003,173003,14,2,1,6727.0,5727.0,84.0,9.0,17.0,182.0,131.0,17.0,43.0,28.0,23.0,387.0,79.0,0.13866279069767443,0.08633720930232558,0.07093023255813953,0.1613372093023256,0.10668604651162791,0.07354651162790697,0.11133720930232559,0.25116279069767444,3440.0,0.14069767441860465,0.36773255813953487,0.5151162790697674
173004,173004,14,2,1,7205.0,6385.0,72.0,12.0,23.0,184.0,103.0,22.0,21.0,19.0,25.0,261.0,78.0,0.017038777908343124,0.008519388954171562,0.03437132784958872,0.14600470035252644,0.14306698002350177,0.11222091656874265,0.1827262044653349,0.35605170387779084,3404.0,0.19065804935370154,0.4603407755581669,0.3584018801410106
173005,173005,14,2,1,1509.0,1410.0,23.0,0.0,1.0,19.0,7.0,1.0,1.0,6.0,2.0,30.0,9.0,0.024279210925644917,0.012139605462822459,0.027314112291350532,0.09711684370257967,0.10925644916540213,0.07738998482549317,0.1471927162367223,0.5053110773899848,659.0,0.19726858877086495,0.5948406676783005,0.212443095599393
173006,173006,14,2,1,7200.0,6696.0,63.0,3.0,4.0,134.0,34.0,14.0,12.0,22.0,14.0,154.0,50.0,0.00847457627118644,0.0058953574060427415,0.014738393515106854,0.07516580692704496,0.079587324981577,0.07037582903463523,0.13448784082535004,0.6112748710390568,2714.0,0.1296978629329403,0.6971260132645541,0.17833456153279292
173007,173007,14,2,1,5439.0,5103.0,42.0,13.0,7.0,67.0,26.0,6.0,20.0,12.0,6.0,98.0,39.0,0.015887426236949616,0.013617793917385384,0.026781661370857923,0.1112119836586473,0.09759418974126191,0.08125283704039946,0.14934180662732638,0.5043123014071721,2203.0,0.13890149795733092,0.631411711302769,0.23241034952337722
173008,173008,14,2,1,5577.0,5046.0,43.0,3.0,5.0,100.0,59.0,26.0,15.0,8.0,15.0,202.0,55.0,0.02108649035025018,0.016440314510364547,0.04110078627591136,0.18441744102930666,0.14867762687634023,0.11115082201572551,0.18834882058613295,0.28877769835596856,2798.0,0.20371694067190851,0.4235167977126519,0.3817012151536812
173009,173009,14,2,1,3147.0,3000.0,23.0,1.0,0.0,36.0,10.0,4.0,6.0,6.0,3.0,39.0,19.0,0.008298755186721992,0.0024896265560165973,0.015767634854771784,0.06639004149377593,0.07053941908713693,0.07219917012448132,0.175103734439834,0.5892116182572614,1205.0,0.15020746887966804,0.7078838174273859,0.14854771784232365
173010,173010,14,2,1,6582.0,5740.0,65.0,22.0,23.0,134.0,102.0,19.0,73.0,25.0,10.0,287.0,82.0,0.02109300095877277,0.018855864493448386,0.05241291147331416,0.18664109939277723,0.13806327900287632,0.09683604985618409,0.16682646212847554,0.3192713326941515,3129.0,0.18791946308724833,0.4576542026206456,0.36017897091722595
175001,175001;175007,16,2,1,6542.0,5678.0,57.0,99.0,77.0,77.0,128.0,10.0,90.0,6.0,30.0,205.0,85.0,0.015409309791332263,0.016051364365971106,0.05008025682182986,0.22696629213483147,0.16853932584269662,0.12423756019261638,0.15409309791332262,0.2446227929373997,3115.0,0.15248796147672553,0.41958266452648474,0.4304975922953451
175002,175002,16,2,1,5910.0,5266.0,35.0,56.0,43.0,62.0,103.0,6.0,37.0,5.0,13.0,189.0,95.0,0.0067289719626168224,0.007850467289719627,0.03700934579439252,0.22766355140186917,0.15850467289719627,0.11514018691588786,0.18953271028037383,0.2575700934579439,2675.0,0.14093457943925233,0.4844859813084112,0.377196261682243
175003,175003,16,2,1,7982.0,7294.0,49.0,50.0,58.0,94.0,91.0,7.0,44.0,8.0,18.0,184.0,85.0,0.014635444385311336,0.014103246407663651,0.045769026077700906,0.21394358701436936,0.15300691857370943,0.11734965407131454,0.16285258116019158,0.27833954230973923,3758.0,0.17562533262373603,0.44491750931346463,0.3813198509845663
175004,175004,16,2,1,5686.0,4792.0,50.0,134.0,75.0,65.0,110.0,19.0,100.0,4.0,31.0,216.0,90.0,0.018302828618968387,0.0302828618968386,0.06722129783693843,0.254242928452579,0.1930116472545757,0.1444259567387687,0.16239600665557405,0.13011647254575706,3005.0,0.18236272878535773,0.33311148086522463,0.4901830282861897
175005,175005,16,2,1,8022.0,7121.0,69.0,79.0,58.0,84.0,133.0,10.0,45.0,9.0,19.0,316.0,79.0,0.013121161362367392,0.017587939698492462,0.042992741485203795,0.17504187604690116,0.13260748185371302,0.11641541038525963,0.19514237855946398,0.30709101060859856,3582.0,0.15326633165829145,0.5142378559463987,0.33500837520938026
