driver,lat,lon,occupied,timestamp
egteir,37.79793,-122.43625,0,1211983343
egteir,37.79816,-122.43574,0,1211983282
egteir,37.80004,-122.43612,0,1211983236
egteir,37.80004,-122.43612,0,1211983215
egteir,37.80077,-122.43646,0,1211983154
egteir,37.80042,-122.43939,0,1211983094
egteir,37.79999,-122.44271,0,1211983034
egteir,37.8023,-122.44335,0,1211982974
egteir,37.80389,-122.44099,0,1211982915
egteir,37.80354,-122.43817,0,1211982879
egteir,37.80275,-122.43645,0,1211982819
egteir,37.80335,-122.43149,0,1211982760
egteir,37.80336,-122.43148,0,1211982744
egteir,37.80426,-122.42527,0,1211982679
egteir,37.80581,-122.4201,0,1211982618
egteir,37.80639,-122.41573,0,1211982557
egteir,37.80605,-122.41051,0,1211982497
egteir,37.80551,-122.40688,0,1211982437
egteir,37.80551,-122.40687,1,1211982436
egteir,37.80491,-122.40398,1,1211982380
egteir,37.80027,-122.40263,1,1211982319
egteir,37.79865,-122.40089,1,1211982259
egteir,37.79869,-122.39872,1,1211982199
egteir,37.79745,-122.39756,1,1211982139
egteir,37.79473,-122.39724,1,1211982086
egteir,37.79476,-122.39733,0,1211982084
egteir,37.79465,-122.3975,0,1211981531
egteir,37.79441,-122.39747,0,1211981111
egteir,37.79305,-122.39755,0,1211981051
egteir,37.79329,-122.39796,1,1211981049
egteir,37.79318,-122.39806,1,1211981012
egteir,37.79307,-122.40095,1,1211980953
egteir,37.79238,-122.40413,1,1211980891
egteir,37.79242,-122.40633,1,1211980830
egteir,37.7917,-122.41205,1,1211980769
egteir,37.79102,-122.41731,1,1211980708
egteir,37.79057,-122.42083,1,1211980648
egteir,37.79011,-122.42436,1,1211980588
egteir,37.78899,-122.43315,1,1211980527
egteir,37.79168,-122.43387,1,1211980466
egteir,37.79274,-122.43296,0,1211980416
egteir,37.79471,-122.43327,0,1211980385
egteir,37.79755,-122.43211,0,1211980325
egteir,37.79799,-122.42867,0,1211980284
egteir,37.79839,-122.4254,0,1211980224
egteir,37.79875,-122.42276,0,1211980163
egteir,37.79666,-122.42194,0,1211980103
egteir,37.7958,-122.42176,0,1211980043
egteir,37.79465,-122.4215,0,1211980016
egteir,37.79229,-122.42101,0,1211979956
egteir,37.79078,-122.42075,0,1211979896
egteir,37.78866,-122.42034,0,1211979836
egteir,37.78763,-122.42008,0,1211979776
egteir,37.78632,-122.41648,0,1211979716
egteir,37.78707,-122.41147,0,1211979656
egteir,37.78528,-122.41094,0,1211979596
egteir,37.78439,-122.4085,0,1211979536
egteir,37.78589,-122.40555,0,1211979476
egteir,37.78907,-122.40183,0,1211979416
egteir,37.79131,-122.39847,0,1211979365
egteir,37.79195,-122.39791,0,1211979297
egteir,37.79347,-122.39769,0,1211979176
egteir,37.79347,-122.39769,1,1211979175
egteir,37.79361,-122.39756,1,1211979134
egteir,37.79302,-122.39973,1,1211979098
egteir,37.79099,-122.40177,1,1211979052
egteir,37.79046,-122.40674,1,1211978977
egteir,37.78948,-122.41441,1,1211978917
egteir,37.78865,-122.42069,1,1211978862
egteir,37.78753,-122.42347,1,1211978802
egteir,37.77937,-122.42181,1,1211978750
egteir,37.77469,-122.42535,1,1211978676
egteir,37.77359,-122.43426,1,1211978628
egteir,37.77242,-122.44232,1,1211978556
egteir,37.77031,-122.44496,1,1211978496
egteir,37.77015,-122.44554,0,1211978470
egteir,37.77001,-122.44713,0,1211978399
egteir,37.76946,-122.4512,0,1211978347
egteir,37.76949,-122.45117,0,1211978280
egteir,37.76677,-122.45018,0,1211978217
egteir,37.76313,-122.44943,0,1211978156
egteir,37.76188,-122.44608,0,1211978096
egteir,37.76219,-122.44057,0,1211978059
egteir,37.76084,-122.43716,0,1211977989
egteir,37.76104,-122.43316,0,1211977929
egteir,37.76127,-122.42857,0,1211977869
egteir,37.76149,-122.42579,0,1211977809
egteir,37.76162,-122.4232,0,1211977749
egteir,37.75869,-122.42127,0,1211977689
egteir,37.75694,-122.42091,0,1211977629
egteir,37.7548,-122.41873,0,1211977573
egteir,37.74993,-122.41823,0,1211977514
egteir,37.74827,-122.41544,0,1211977453
egteir,37.74838,-122.40824,0,1211977389
egteir,37.74963,-122.39863,0,1211977327
egteir,37.7501,-122.39346,0,1211977287
egteir,37.77654,-122.39392,0,1211970059
egteir,37.77844,-122.39158,0,1211970036
egteir,37.78196,-122.39227,0,1211969976
egteir,37.78454,-122.39552,0,1211969915
egteir,37.78726,-122.39889,0,1211969855
egteir,37.78824,-122.40002,0,1211969795
egteir,37.79117,-122.40072,0,1211969735
egteir,37.79296,-122.4022,0,1211969675
egteir,37.79544,-122.40215,0,1211969615
egteir,37.79437,-122.40009,0,1211969555
egteir,37.79485,-122.40129,0,1211969495
egteir,37.79452,-122.40134,0,1211969472
egteir,37.79341,-122.39928,0,1211969412
egteir,37.79414,-122.39778,0,1211969351
egteir,37.79363,-122.39635,0,1211969291
egteir,37.79112,-122.39592,0,1211969230
egteir,37.7882,-122.39945,0,1211969170
egteir,37.78605,-122.40207,0,1211969110
egteir,37.78431,-122.40435,0,1211969055
egteir,37.7818,-122.40761,0,1211968990
egteir,37.78194,-122.40977,0,1211968930
egteir,37.78198,-122.40991,1,1211968929
egteir,37.78215,-122.41075,1,1211968883
egteir,37.7832,-122.41061,1,1211968823
egteir,37.78447,-122.4076,1,1211968764
egteir,37.78447,-122.40758,1,1211968702
egteir,37.78481,-122.40722,1,1211968647
egteir,37.78207,-122.41037,1,1211968581
egteir,37.78033,-122.41267,0,1211968510
egteir,37.77762,-122.41611,0,1211968450
egteir,37.77565,-122.4186,0,1211968390
egteir,37.77214,-122.42298,0,1211968330
egteir,37.76889,-122.42702,0,1211968270
egteir,37.76762,-122.42864,0,1211968210
egteir,37.76736,-122.42886,0,1211968150
egteir,37.76676,-122.42893,0,1211968130
egteir,37.76785,-122.42907,0,1211968069
egteir,37.77042,-122.43013,0,1211968009
egteir,37.77172,-122.43351,0,1211967954
egteir,37.7732,-122.43748,0,1211967891
egteir,37.77365,-122.43779,0,1211967834
egteir,37.77362,-122.43769,0,1211967713
egteir,37.77363,-122.43777,0,1211967589
egteir,37.77367,-122.43777,0,1211967529
egteir,37.77549,-122.43796,0,1211967469
egteir,37.77551,-122.44133,0,1211967409
egteir,37.77505,-122.44464,0,1211967348
egteir,37.77513,-122.44466,1,1211967341
egteir,37.77801,-122.4452,1,1211967281
egteir,37.77999,-122.43602,1,1211967221
egteir,37.78122,-122.42645,1,1211967161
egteir,37.78816,-122.42527,1,1211967101
egteir,37.79013,-122.41672,1,1211967041
egteir,37.79178,-122.40643,1,1211966981
egteir,37.79374,-122.39804,1,1211966929
egteir,37.795,-122.39643,1,1211966873
egteir,37.7951,-122.39649,0,1211966864
egteir,37.795,-122.39637,0,1211966800
egteir,37.79506,-122.39646,0,1211966637
egteir,37.79509,-122.39657,0,1211966577
egteir,37.79514,-122.39651,0,1211966523
egteir,37.79504,-122.39651,0,1211966457
egteir,37.79493,-122.39674,0,1211966397
egteir,37.79365,-122.39926,0,1211966337
egteir,37.79224,-122.40386,0,1211966277
egteir,37.79057,-122.40562,0,1211966216
egteir,37.78975,-122.41293,0,1211966156
egteir,37.78972,-122.41317,1,1211966154
egteir,37.79045,-122.41295,1,1211966107
egteir,37.79092,-122.4043,1,1211966047
egteir,37.79577,-122.40377,1,1211965973
egteir,37.79725,-122.40561,1,1211965912
egteir,37.79777,-122.40665,1,1211965866
egteir,37.79795,-122.40617,0,1211965806
egteir,37.79848,-122.40191,0,1211965746
egteir,37.79915,-122.39746,0,1211965685
egteir,37.79784,-122.39622,0,1211965625
egteir,37.79678,-122.39519,0,1211965565
egteir,37.79561,-122.39424,0,1211965504
egteir,37.793,-122.39359,0,1211965444
egteir,37.79246,-122.39777,0,1211965384
egteir,37.7946,-122.40162,0,1211965324
egteir,37.79543,-122.40333,0,1211965263
egteir,37.79779,-122.40662,0,1211965204
egteir,37.79967,-122.40783,0,1211965143
egteir,37.79795,-122.40624,0,1211965083
egteir,37.79804,-122.40541,0,1211965023
egteir,37.79636,-122.41782,0,1211964973
egteir,37.79602,-122.42104,0,1211964938
egteir,37.79296,-122.42269,0,1211964878
egteir,37.79295,-122.42269,1,1211964876
egteir,37.79026,-122.42217,1,1211964816
egteir,37.7903,-122.41591,1,1211964756
egteir,37.79221,-122.40706,1,1211964696
egteir,37.79253,-122.40347,1,1211964636
egteir,37.79251,-122.40347,0,1211964619
egteir,37.79269,-122.4039,0,1211963951
egteir,37.79226,-122.40355,0,1211963688
egteir,37.79229,-122.40353,0,1211963637
egteir,37.79192,-122.40407,0,1211963572
egteir,37.79228,-122.40385,0,1211963442
egteir,37.79199,-122.40358,0,1211963202
egteir,37.79173,-122.40317,0,1211963147
egteir,37.7918,-122.40302,0,1211963082
egteir,37.79036,-122.40211,0,1211963032
egteir,37.79047,-122.40594,0,1211962962
egteir,37.78786,-122.40816,0,1211962906
egteir,37.78558,-122.40811,0,1211962841
egteir,37.78445,-122.40838,0,1211962780
egteir,37.78371,-122.40536,0,1211962720
egteir,37.78572,-122.40137,0,1211962659
egteir,37.78787,-122.39998,0,1211962599
egteir,37.79318,-122.39572,0,1211962538
